Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
22/06/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,8,16
27/06/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,16,48
29/06/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,8,35
7/4/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,36,80
7/7/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,14,78
7/11/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,12,78
13/07/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,12,37
18/07/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,20,66
20/07/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,2.9,NA,13,29
25/07/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,14,44
27/07/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,8,34
8/1/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,5.8,14,30
8/3/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,5.3,23,46
8/8/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,10.2,20,46
8/10/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,6.5,8,21
17/08/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,5.9,14,46
22/08/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,13,35
24/08/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,24,38
29/08/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,17,31
9/1/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,15,34
9/7/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,19,26
9/12/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,5.3,14,35
14/09/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,22,48
19/09/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,12,43
21/09/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,9,25
26/09/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,18,62
28/09/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,18,35
10/3/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,17,35
10/5/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,13,35
10/9/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,17,36
10/12/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,14,32
17/10/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,15,33
19/10/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,5.3,16,34
23/10/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,17,39
26/10/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,7.4,14,28
11/1/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,6.9,16,35
11/2/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,13,31
11/7/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,19,51
11/9/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,5.8,14,34
14/11/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,20,44
16/11/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,16,32
22/11/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,5.3,17,40
24/11/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,18,30
12/1/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,19,35
12/5/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,12,30
12/7/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,17,39
12/12/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,17,36
14/12/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,19,43
18/12/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,5.6,22,51
20/12/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,NA,21,43
31/12/2006,Mizoram,Aizawl,Laipuitlang,Residential and others,NA,20.4,85,132
